scenario,scenario_id,timestamp,value
Baseline_Actual,17,2025-05-01,1431.3104429078103
Baseline_Actual,17,2025-06-01,1444.4344157352616
Baseline_Actual,17,2025-07-01,1412.180222664951
Baseline_Actual,17,2025-08-01,1431.7294479913307
Baseline_Actual,17,2025-09-01,1421.029835755545
Baseline_Actual,17,2025-10-01,1438.6741539305021
Baseline_Actual,17,2025-11-01,1390.014656235911
Baseline_Actual,17,2025-12-01,1381.0869981580427
Baseline_Actual,18,2024-01-01,1352.1311792462075
Baseline_Actual,18,2024-02-01,1447.1872462155216
Baseline_Actual,18,2024-03-01,1404.8741471787757
Baseline_Actual,18,2024-04-01,1379.0329421263853
Baseline_Actual,18,2024-05-01,1386.0793755399304
Baseline_Actual,18,2024-06-01,1400.5061673161863
Baseline_Actual,18,2024-07-01,1380.562804458269
Baseline_Actual,18,2024-08-01,1413.8404797550372
Baseline_Actual,18,2024-09-01,1396.7808876416393
Baseline_Actual,18,2024-10-01,1357.3323161529847
Baseline_Actual,18,2024-11-01,1337.510563524695
Baseline_Actual,18,2024-12-01,1282.2842074829714
Baseline_Actual,18,2025-01-01,1308.1366048148093
Baseline_Actual,18,2025-02-01,1319.0166290710683
Baseline_Actual,18,2025-03-01,1359.9882722817233
Baseline_Actual,18,2025-04-01,1430.210759128341
Baseline_Actual,18,2025-05-01,1387.1159311012052
Baseline_Actual,18,2025-06-01,1407.239461442398
Baseline_Actual,18,2025-07-01,1410.6623238452162
Baseline_Actual,18,2025-08-01,1432.9545793533816
Baseline_Actual,18,2025-09-01,1395.1542826321106
Baseline_Actual,18,2025-10-01,1410.5886805275068
Baseline_Actual,18,2025-11-01,1361.1906052526979
Baseline_Actual,18,2025-12-01,1363.1554428281875
Baseline_Actual,19,2024-01-01,1352.1311792462075
Baseline_Actual,19,2024-02-01,1364.380306139848
Baseline_Actual,19,2024-03-01,1362.9913113419357
Baseline_Actual,19,2024-04-01,1370.0927421118422
Baseline_Actual,19,2024-05-01,1376.5088103579299
Baseline_Actual,19,2024-06-01,1423.4173605804408
Baseline_Actual,19,2024-07-01,1427.7794292265316
Baseline_Actual,19,2024-08-01,1280.5903218255196
Baseline_Actual,19,2024-09-01,1346.1399990843079
Baseline_Actual,19,2024-10-01,1364.185221887494
Baseline_Actual,19,2024-11-01,1353.2272796151983
Baseline_Actual,19,2024-12-01,1328.7292938783075
Baseline_Actual,19,2025-01-01,1320.5304083795443
Baseline_Actual,19,2025-02-01,1347.6432256721619
Baseline_Actual,19,2025-03-01,1384.0123590367784
Baseline_Actual,19,2025-04-01,1354.0885678424347
Baseline_Actual,19,2025-05-01,1393.8902134239142
Baseline_Actual,19,2025-06-01,1496.4171739508652
Baseline_Actual,19,2025-07-01,1414.088289989394
Baseline_Actual,19,2025-08-01,1410.8387856494141
Baseline_Actual,19,2025-09-01,1438.9104897271059
Baseline_Actual,19,2025-10-01,1436.5735417784535
Baseline_Actual,19,2025-11-01,1395.4067578837833
Baseline_Actual,19,2025-12-01,1385.0443812546127
Baseline_Actual,20,2024-01-01,1352.1311792462075
Baseline_Actual,20,2024-02-01,1375.4188375268045
Baseline_Actual,20,2024-03-01,1358.182919985723
Baseline_Actual,20,2024-04-01,1348.4467702021977
Baseline_Actual,20,2024-05-01,1381.0216691050657
Baseline_Actual,20,2024-06-01,1431.1284743140188
Baseline_Actual,20,2024-07-01,1404.0299953659542
Baseline_Actual,20,2024-08-01,1454.1219590480432
Baseline_Actual,20,2024-09-01,1478.92621822017
Baseline_Actual,20,2024-10-01,1387.3887076429514
Baseline_Actual,20,2024-11-01,1369.0732524254063
Baseline_Actual,20,2024-12-01,1343.172479052107
Baseline_Actual,20,2025-01-01,1396.1850633534011
Baseline_Actual,20,2025-02-01,1416.5851652655479
Baseline_Actual,20,2025-03-01,1426.294909734326
Baseline_Actual,20,2025-04-01,1442.3503380599095
Baseline_Actual,20,2025-05-01,1490.2528614527714
Baseline_Actual,20,2025-06-01,1484.6361617937998
Baseline_Actual,20,2025-07-01,1424.636778236807
Baseline_Actual,20,2025-08-01,1429.8023631971037
Baseline_Actual,20,2025-09-01,1428.6721498889897
Baseline_Actual,20,2025-10-01,1465.4833124548472
Baseline_Actual,20,2025-11-01,1360.0747820181593
Baseline_Actual,20,2025-12-01,1389.8122922992773
Baseline_Actual,21,2024-01-01,1352.1311792462075
Baseline_Actual,21,2024-02-01,1376.8799425823004
Baseline_Actual,21,2024-03-01,1330.7917347142738
Baseline_Actual,21,2024-04-01,1349.2207727576583
Baseline_Actual,21,2024-05-01,1387.5037670972556
Baseline_Actual,21,2024-06-01,1398.7691443564772
Baseline_Actual,21,2024-07-01,1445.2319079696467
Baseline_Actual,21,2024-08-01,1431.1960935519082
Baseline_Actual,21,2024-09-01,1451.3973114798548
Baseline_Actual,21,2024-10-01,1374.2459571802756
Baseline_Actual,21,2024-11-01,1364.090948095021
Baseline_Actual,21,2024-12-01,1327.8877614350877
Baseline_Actual,21,2025-01-01,1336.9897181034785
Baseline_Actual,21,2025-02-01,1322.5301207215816
Baseline_Actual,21,2025-03-01,1396.050643136708
