timestamp,ecos__base_rate,ecos__cd_91d_rate,ecos__cpi_housing,ecos__mortgage_rate_new,ecos__unemployment_rate,reb__apt_jeonse_avg_price,reb__apt_jeonse_supply_demand,reb__apt_monthly_rent_supply_demand,reb__apt_sale_avg_price,reb__apt_sale_index,reb__apt_sale_supply_demand,policy__dsr_regime,policy__dti_regime,policy__ltv_regime,policy__real_estate_policy_regime,policy__capital_gains_tax_regime,policy__adjustment_target_area_regime,policy__comprehensive_real_estate_tax_regime,policy__acquisition_tax_regime,policy__speculative_overheated_district_regime,policy__speculative_zone_regime
2017-09-01,0.0,-0.010000000000000009,0.03900000000000148,-0.03999999999999959,-0.2999999999999998,9.924236699999938,0.5736981999999955,91.51943463,92.40815739999994,0.21624968000000422,-4.28067077,0,1,1,1,1,1,-1,-1,1,1
2017-10-01,0.0,0.0,0.23199999999999932,0.08999999999999986,-0.04999999999999982,7.114834599999995,0.7060900000000032,91.3869258,10.20836559999998,1.1041119700000053,0.5295675200000005,0,1,1,1,1,1,-1,-1,1,1
2017-11-01,0.25,0.07000000000000006,-0.8419999999999987,0.06000000000000005,-0.04999999999999982,13.351774000000091,-0.6178287999999981,90.81272085,58.88827590000005,0.6450432799999959,1.235657549999999,0,1,1,1,1,1,-1,-1,1,1
2017-12-01,0.0,0.20999999999999996,0.1839999999999975,0.029999999999999805,0.04999999999999982,6.29259849999994,-2.3251869000000056,90.75342466,-0.050070000000005166,0.9622564999999952,2.924141000000006,0,1,1,1,1,1,-1,-1,1,1
2018-01-01,0.0,0.0,0.1740000000000066,0.050000000000000266,0.09999999999999964,-4.630281999999966,-0.11415529999999308,90.29680365,-16.071713799999998,2.112230800000006,2.9680364999999966,1,1,1,1,1,1,-1,-1,1,1
2018-02-01,0.0,-0.010000000000000009,0.5519999999999925,-0.010000000000000231,0.6000000000000005,-8.750380000000064,-0.5327245000000005,90.63926941,-83.47569750000002,1.7918523999999962,0.5707763000000057,1,1,1,1,1,1,-1,-1,1,1
2018-03-01,0.0,0.0,0.16500000000000625,-0.009999999999999787,0.09999999999999964,-14.680291199999942,-4.7564688000000075,88.81278539,-23.8563987,1.3368700999999987,-3.8432268000000107,1,1,1,1,1,1,-1,-1,1,1
2018-04-01,0.0,0.0,-0.01999999999999602,0.020000000000000018,-0.2999999999999998,-3.120501300000001,-5.25114155,85.69254186,1.5792505000000574,1.3727678999999995,-9.665144609999999,1,1,1,1,1,1,-1,-1,1,1
2018-05-01,0.0,0.0,-0.019000000000005457,0.020000000000000018,-0.050000000000000266,11.87519569999995,-4.414003049999991,81.01217656,4.9682326999999304,0.5435970999999995,-3.957382039999999,1,1,1,1,1,1,-1,-1,1,1
2018-06-01,0.0,0.0,-0.07800000000000296,-0.03000000000000025,-0.25,5.698532999999998,1.1415525099999968,82.95281583,8.918211700000029,0.6076860000000011,0.9512937599999987,1,1,1,1,1,1,-1,-1,1,1
2018-07-01,0.0,0.0,-1.5489999999999924,-0.020000000000000018,0.10000000000000009,11.940796800000044,3.3485540399999962,84.8173516,101.42657929399998,1.6732755999999966,2.891933030000004,1,1,1,1,1,1,-1,-1,1,1
2018-08-01,0.0,0.0,0.24199999999999022,-0.08000000000000007,0.5499999999999998,3.6202382999999827,4.299847790000001,85.46423135,18.50924800000007,4.763367800000012,11.377473359999996,1,1,1,1,1,1,-1,-1,1,1
2018-09-01,0.0,0.0,1.656000000000006,-0.06999999999999984,-0.44999999999999973,-3.455435599999987,4.375951290000003,88.62252664,-14.529069100000015,5.649404974000011,13.523215180000037,1,1,1,1,1,1,1,-1,1,1
2018-10-01,0.0,0.030000000000000027,0.2710000000000008,0.020000000000000018,-0.10000000000000009,11.404641699999956,-3.843226790000003,87.21461187,-45.78105830000004,0.8660957000000025,-13.2695116999,1,1,1,1,1,1,1,-1,1,1
2018-11-01,0.25,0.030000000000000027,-0.07699999999999818,-0.03000000000000025,-0.20000000000000018,12.670371700000032,-3.044140029999994,85.73059361,8.044076000000018,-1.8179884999999985,-9.018264819999999,1,1,1,1,1,1,1,-1,1,1
2018-12-01,0.0,0.19999999999999996,-0.020000000000010232,-0.08999999999999986,0.0,10.913653599999975,-4.109589040000003,83.02891933,-16.959568500000046,-1.4000620000000055,-4.9847793,1,1,1,1,1,1,1,-1,1,1
2019-01-01,0.0,-0.039999999999999813,-0.25099999999999056,-0.06999999999999984,0.6500000000000004,-14.779496399999971,-8.388754590000005,76.43137255,3.36491680000006,-1.2551802999999921,-10.727459929999995,1,1,1,1,1,1,1,-1,1,1
