lag,dependent,regressor,coef
1,policy__comprehensive_real_estate_tax_regime,ecos__unemployment_rate,0.021357700517439213
1,policy__comprehensive_real_estate_tax_regime,reb__apt_jeonse_avg_price,-0.00029827081527727256
1,policy__comprehensive_real_estate_tax_regime,reb__apt_jeonse_supply_demand,0.0029763879961395064
1,policy__comprehensive_real_estate_tax_regime,reb__apt_monthly_rent_supply_demand,0.0009984255355209193
1,policy__comprehensive_real_estate_tax_regime,reb__apt_sale_avg_price,5.557597609315429e-05
1,policy__comprehensive_real_estate_tax_regime,reb__apt_sale_index,0.016071585355721257
1,policy__comprehensive_real_estate_tax_regime,reb__apt_sale_supply_demand,0.0024106660649659815
1,policy__comprehensive_real_estate_tax_regime,policy__dsr_regime,0.2103947106514491
1,policy__comprehensive_real_estate_tax_regime,policy__dti_regime,-0.0683650435697707
1,policy__comprehensive_real_estate_tax_regime,policy__ltv_regime,0.08023764534288612
1,policy__comprehensive_real_estate_tax_regime,policy__real_estate_policy_regime,0.0017518923090432707
1,policy__comprehensive_real_estate_tax_regime,policy__capital_gains_tax_regime,0.003673744458581909
1,policy__comprehensive_real_estate_tax_regime,policy__adjustment_target_area_regime,-0.0449663835687842
1,policy__comprehensive_real_estate_tax_regime,policy__comprehensive_real_estate_tax_regime,0.8800636588276669
1,policy__comprehensive_real_estate_tax_regime,policy__acquisition_tax_regime,-0.0283348789247112
1,policy__comprehensive_real_estate_tax_regime,policy__speculative_overheated_district_regime,-0.006951252992944837
1,policy__comprehensive_real_estate_tax_regime,policy__speculative_zone_regime,-0.006951252992944597
1,policy__acquisition_tax_regime,ecos__base_rate,0.19696786598047827
1,policy__acquisition_tax_regime,ecos__cd_91d_rate,-0.43265120612584695
1,policy__acquisition_tax_regime,ecos__cpi_housing,0.008563150398305977
1,policy__acquisition_tax_regime,ecos__mortgage_rate_new,0.14586681349610933
1,policy__acquisition_tax_regime,ecos__unemployment_rate,-0.028380686156190785
1,policy__acquisition_tax_regime,reb__apt_jeonse_avg_price,0.0008558233070376447
1,policy__acquisition_tax_regime,reb__apt_jeonse_supply_demand,0.0006131374198151995
1,policy__acquisition_tax_regime,reb__apt_monthly_rent_supply_demand,0.0046683804103739845
1,policy__acquisition_tax_regime,reb__apt_sale_avg_price,0.0002710611529305601
1,policy__acquisition_tax_regime,reb__apt_sale_index,-0.003842282694588322
1,policy__acquisition_tax_regime,reb__apt_sale_supply_demand,0.005840334103124346
1,policy__acquisition_tax_regime,policy__dsr_regime,0.011684938525678442
1,policy__acquisition_tax_regime,policy__dti_regime,0.03423419060166782
1,policy__acquisition_tax_regime,policy__ltv_regime,-0.0002366595753959211
1,policy__acquisition_tax_regime,policy__real_estate_policy_regime,-0.03144743513570144
1,policy__acquisition_tax_regime,policy__capital_gains_tax_regime,-0.047813636636057505
1,policy__acquisition_tax_regime,policy__adjustment_target_area_regime,0.05911401181900953
1,policy__acquisition_tax_regime,policy__comprehensive_real_estate_tax_regime,0.024975644848400872
1,policy__acquisition_tax_regime,policy__acquisition_tax_regime,0.8707592786602685
1,policy__acquisition_tax_regime,policy__speculative_overheated_district_regime,0.015110998892239933
1,policy__acquisition_tax_regime,policy__speculative_zone_regime,0.015110998892241474
1,policy__speculative_overheated_district_regime,ecos__base_rate,0.035858406428235
1,policy__speculative_overheated_district_regime,ecos__cd_91d_rate,0.43442242588038216
1,policy__speculative_overheated_district_regime,ecos__cpi_housing,-0.052641091549874876
1,policy__speculative_overheated_district_regime,ecos__mortgage_rate_new,-0.11897950468251295
1,policy__speculative_overheated_district_regime,ecos__unemployment_rate,-0.09349133541652355
1,policy__speculative_overheated_district_regime,reb__apt_jeonse_avg_price,0.00265518058191875
1,policy__speculative_overheated_district_regime,reb__apt_jeonse_supply_demand,-0.008654624248974483
1,policy__speculative_overheated_district_regime,reb__apt_monthly_rent_supply_demand,-0.0003902031346678714
1,policy__speculative_overheated_district_regime,reb__apt_sale_avg_price,3.1855772618948236e-05
1,policy__speculative_overheated_district_regime,reb__apt_sale_index,0.047949763262905815
1,policy__speculative_overheated_district_regime,reb__apt_sale_supply_demand,-0.005978032153844733
1,policy__speculative_overheated_district_regime,policy__dsr_regime,-0.08935865186265313
1,policy__speculative_overheated_district_regime,policy__dti_regime,0.14595873461756034
1,policy__speculative_overheated_district_regime,policy__ltv_regime,-0.09059859259375529
1,policy__speculative_overheated_district_regime,policy__real_estate_policy_regime,0.0512606097266102
1,policy__speculative_overheated_district_regime,policy__capital_gains_tax_regime,-0.10528136888912941
1,policy__speculative_overheated_district_regime,policy__adjustment_target_area_regime,0.11331775644150238
1,policy__speculative_overheated_district_regime,policy__comprehensive_real_estate_tax_regime,0.07890763932638223
1,policy__speculative_overheated_district_regime,policy__acquisition_tax_regime,-0.035763575668522625
1,policy__speculative_overheated_district_regime,policy__speculative_overheated_district_regime,0.4402877635537358
1,policy__speculative_overheated_district_regime,policy__speculative_zone_regime,0.3522302108429884
1,policy__speculative_zone_regime,ecos__base_rate,0.035858406428235894
1,policy__speculative_zone_regime,ecos__cd_91d_rate,0.4344224258803835
1,policy__speculative_zone_regime,ecos__cpi_housing,-0.05264109154987487
1,policy__speculative_zone_regime,ecos__mortgage_rate_new,-0.11897950468251486
1,policy__speculative_zone_regime,ecos__unemployment_rate,-0.09349133541652355
1,policy__speculative_zone_regime,reb__apt_jeonse_avg_price,0.0026551805819187493
1,policy__speculative_zone_regime,reb__apt_jeonse_supply_demand,-0.008654624248974419
1,policy__speculative_zone_regime,reb__apt_monthly_rent_supply_demand,-0.0003902031346678714
1,policy__speculative_zone_regime,reb__apt_sale_avg_price,3.185577261898519e-05
1,policy__speculative_zone_regime,reb__apt_sale_index,0.04794976326290593
1,policy__speculative_zone_regime,reb__apt_sale_supply_demand,-0.00597803215384476
1,policy__speculative_zone_regime,policy__dsr_regime,-0.08935865186265306
1,policy__speculative_zone_regime,policy__dti_regime,0.14595873461756007
1,policy__speculative_zone_regime,policy__ltv_regime,-0.09059859259375513
1,policy__speculative_zone_regime,policy__real_estate_policy_regime,0.05126060972661042
1,policy__speculative_zone_regime,policy__capital_gains_tax_regime,-0.10528136888912965
1,policy__speculative_zone_regime,policy__adjustment_target_area_regime,0.11331775644150242
1,policy__speculative_zone_regime,policy__comprehensive_real_estate_tax_regime,0.07890763932638224
1,policy__speculative_zone_regime,policy__acquisition_tax_regime,-0.03576357566852256
1,policy__speculative_zone_regime,policy__speculative_overheated_district_regime,0.35223021084298867
1,policy__speculative_zone_regime,policy__speculative_zone_regime,0.4402877635537354
